name,ratingValue,date,director,stars,metaScore,review_users,review_critcs,popularity,keywords,genres,contentRating,country,language,budget,opening_week,gross,runtime,color,asp
The Prince and the Pauper: The Movie (2007)            ,5.3 based on 717 user ratings,2008-02-05,James Quattrochi,"Cole Sprouse,Dylan Sprouse,Kay Panabaker",NA,4 user,3 critic,NA,NA,"Action,Comedy,Family",Rated PG for mild thematic elements,USA,English,2500000,NA,NA,NA,Color,1.78:1
Reach for Me (2008)            ,6.6 based on 215 user ratings,2009-04-05,NA,NA,NA,5 user,NA,NA,"love,old-man,hospice,cancer,widower","Comedy,Drama",NA,USA,"English,Polish",NA,NA,NA,90,Color,1.85:1
Dark Streets (2008)            ,4.6 based on 324 user ratings,2008-06-14,Rachel Samuels,"Noel Arthur,Sybil Azur,Pat Crawford Brown",38,6 user,26 critic,NA,based-on-play,"Drama,Thriller","Rated R for some sexual content, drug use and brief violent images",USA,English,NA,10958(USA),10958,83,Color,1.85:1
The Shepherd (2008)            ,"5.7 based on 5,146 user ratings",2008-03-04,Isaac Florentine,"Jean-Claude Van Damme,Stephen Lord,Natalie J. Robb",NA,44 user,29 critic,NA,"drugs,mexico,hands-tied-behind-back,hand-to-hand-combat,fistfight","Action,Crime,Thriller","Rated R for violence, language and brief nudity",USA,English,12000000,NA,NA,95,Color,1.85:1
The Comebacks (2007)            ,"4.2 based on 9,952 user ratings",2007-10-19,Tom Brady,"David Koechner,Robert Ri'chard,Carl Weathers",25,41 user,47 critic,NA,"coach,football,championship,sports-team,quarterback","Comedy,Sport",Rated PG-13 on appeal for crude and sexual content throughout and some drug material,USA,English,NA,5554594(USA),13349251,107,Color,1.85:1
Purple Violets (2007)            ,"6.6 based on 2,723 user ratings",2009-02-20,NA,NA,NA,19 user,6 critic,NA,"written-and-directed-by-cast-member,directed-by-star","Comedy,Drama,Romance",NA,USA,English,4000000,NA,NA,103,Color,1.85:1
War of the Worlds 2: The Next Wave (2008)            ,"2.1 based on 3,547 user ratings",2008-03-18,NA,NA,NA,80 user,13 critic,NA,"martian,invasion,alien-invasion,sequel,cgi","Action,Adventure,Sci-Fi",Rated R for some language,USA,English,500000,NA,NA,87,Color,1.78:1
A Soldier's Choice (2008)            ,5.5 based on 26 user ratings,2008-06-15,Adrian Benjamin Burke,"Mike Lavoie,Matthew Steffens",NA,NA,NA,NA,"urban-setting,military,love-torn,gay","Short,Drama,War",NA,USA,English,3000,NA,NA,10,Color,1.33:1
The Deal (2008)            ,"5.7 based on 2,967 user ratings",2008-11-20,Steven Schachter,"William H. Macy,Meg Ryan,LL Cool J",NA,34 user,11 critic,NA,"actor,white-panties,sex-scene,photography,film-director","Comedy,Romance",Rated R for sexual content and language,"Canada,USA,South Africa","English,Hebrew,Czech",NA,NA,NA,100,Color,1.85:1
Wild Ocean (2008)            ,6.6 based on 200 user ratings,2009-02-19,"Luke Cresswell,Steve McNicholas",NA,NA,8 user,14 critic,NA,"digit-in-title,3d-in-title,3-dimensional,number-in-title",Documentary,NA,USA,English,NA,NA,NA,45,Color,1.44:1
Morning Light (2008)            ,6.0 based on 292 user ratings,2009-03-12,Mark Monroe,"Chris Branning,Kate Theisen,Chris Schubert",51,6 user,28 critic,NA,yachting,"Documentary,Sport",Rated PG for some language,USA,English,NA,129295(USA),275093,100,Color,1.85:1
Julia (2008)            ,"7.1 based on 4,998 user ratings",2008-03-12,Erick Zonca,"Tilda Swinton,Saul Rubinek,Kate del Castillo",62,38 user,78 critic,NA,"money,boy,meeting,neighbor,ransom","Crime,Drama,Thriller","Rated R for pervasive language, some violent content and brief nudity","France,USA,Mexico,Belgium","English,Spanish",6000000,12524(USA),2110,144,Color,2.35:1
Impact Point (2008)            ,"4.3 based on 1,116 user ratings",2008-07-17,Hayley Cloake,"Brian Austin Green,Melissa Keller,Kayla Ewell",NA,9 user,11 critic,NA,"championship,volleyball,hit-and-run,police,police-investigation",Thriller,"Rated R for violence, language, some sexuality and nudity",USA,English,2200000,NA,NA,NA,Color,NA
Misconceptions (2008)            ,4.8 based on 179 user ratings,2010-01-22,Ron Satlof,"Elliot Swift,David Sutcliffe,A.J. Cook",NA,NA,5 critic,NA,"african-american,boston,message-from-god,gay,choreographer","Comedy,Drama",NA,USA,English,1600000,3796(USA),6103,NA,Color,1.85:1
Stag Night (2008)            ,"4.9 based on 2,581 user ratings",2010-02-24,NA,NA,NA,39 user,40 critic,NA,"underground,tunnel,train,killing-an-animal,two-word-title","Horror,Thriller","Rated R for strong bloody violence, language and brief sexual content",USA,English,1500000,NA,NA,84,Color,1.85:1
Charlie Wilson's War (2007)            ,"7.1 based on 88,295 user ratings",2007-12-21,Mike Nichols,"Tom Hanks,Julia Roberts,Philip Seymour Hoffman",69,288 user,269 critic,3,"afghanistan,arms-dealer,based-on-true-story,cia,texas","Biography,Comedy,Drama,History","Rated R for strong language, nudity/sexual content and some drug use","USA,Germany","English,Dari,Russian,Urdu,Hebrew,Arabic",75000000,15952430(USA),66636385,102,Color,1.85:1
Capers (2008)            ,5.4 based on 297 user ratings,2009-11-27,Julian M. Kheel,"Danny Masterson,Leon,Aysan Celik",NA,3 user,3 critic,NA,NA,"Action,Comedy,Crime",Rated PG-13 for sexual content and language,USA,English,NA,NA,NA,NA,Color,NA
The Bucket List (2007)            ,"7.4 based on 184,513 user ratings",2008-01-11,Rob Reiner,"Jack Nicholson,Morgan Freeman,Sean Hayes",42,310 user,207 critic,2,"list,hospital,mechanic,billionaire,friend","Adventure,Comedy,Drama","Rated PG-13 for language, including a sexual reference",USA,English,45000000,161840(USA),93452056,97,Color,1.85:1
Night of the Living Jews (2008)            ,5.3 based on 251 user ratings,2008-10-31,NA,NA,NA,NA,1 critic,NA,"jewish,neo-noir,zombie,parody,jew","Short,Comedy,Horror",NA,USA,English,2000,NA,NA,20, Black and White,1.78:1/(highdefinition)
S Is for Sexy (2008)            ,6.7 based on 77 user ratings,2008-06-03,NA,NA,NA,NA,NA,NA,gay-interest,"Comedy,Drama",NA,USA,"English,French,American Sign Language",NA,NA,NA,NA,Color,1.78:1
Me and Orson Welles (2008)            ,"6.8 based on 9,251 user ratings",2009-12-18,Richard Linklater,"Zac Efron,Claire Danes,Christian McKay",73,69 user,160 critic,NA,"mercury-theatre,theatre,opening-night,school,high-school",Drama,Rated PG-13 for sexual references and smoking,"UK,USA,Isle Of Man",English,25000000,63638(USA),1186957,114,Color,2.35:1
Traffic in the Sky (2007)            ,7.1 based on 14 user ratings,2007-03-18,Charles Yi,"Darren Hamlyn,Heather Soon,Leah Dizon",NA,NA,NA,NA,NA,"Short,Drama,Romance",NA,USA,English,8000,NA,NA,NA,Color,1.78:1
Push (2009)            ,"6.1 based on 90,826 user ratings",2009-02-06,Paul McGuigan,"Camilla Belle,Dakota Fanning,Chris Evans",36,222 user,168 critic,1,"hong-kong,escape,hiding,government-agency,telekinetic","Action,Sci-Fi,Thriller","Rated PG-13 for intense sequences of violence and action, brief strong language, smoking and a scene of teen drinking","USA,Canada","English,Cantonese",38000000,10079109(USA),31806100,111,Color,2.35:1
Homecoming (2009)            ,"5.4 based on 3,569 user ratings",2009-09-26,Morgan J. Freeman,"Mischa Barton,Matt Long,Jessica Stroup",21,17 user,37 critic,NA,"football,football-player,pennsylvania,new-girlfriend,motel","Drama,Horror,Thriller",Rated R for some violence and language,USA,English,1500000,NA,NA,NA,Color,1.85:1
My Beijing Birthday (2008)            ,NA,2008-06-29,Howie Snyder,"Hengjun Liu,Guirong Ma,Howie Snyder",NA,NA,1 critic,NA,"beijing-china,china","Documentary,Comedy,Reality-TV",NA,China,"Mandarin,English",30000,NA,NA,52,Color,1.78:1
Nightmare City 2035 (2007)            ,3.7 based on 671 user ratings,2007-12-07,NA,NA,NA,7 user,2 critic,NA,number-in-title,"Action,Sci-Fi",Rated R for some violent content,"Bulgaria,USA",English,NA,NA,NA,NA,Color,NA
Alone in the Dark II (2008)            ,"3.4 based on 4,465 user ratings",2010-01-26,NA,NA,NA,32 user,22 critic,NA,"returning-character-with-different-actor,roman-numbered-sequel,roman-numeral-in-title,witch,vision","Fantasy,Horror,Thriller","Rated PG-13 for violence, disturbing images and brief drug content",Germany,English,4600000,NA,NA,87,Color,2.35:1
You Belong to Me (2007)            ,5.9 based on 313 user ratings,2007-06-22,Sam Zalutsky,"Daniel Sauli,Julien Lucas,Heather Simms",NA,8 user,9 critic,NA,"landlady,mother-son-relationship,kidnapping,gay-interest,female-psychopath",Thriller,NA,USA,English,200000,NA,NA,82,Color,1.85:1
Diminished Capacity (2008)            ,"5.7 based on 1,048 user ratings",2008-07-04,Terry Kinney,"Matthew Broderick,Virginia Madsen,Alan Alda",54,13 user,37 critic,NA,"memory,memory-loss,journalist,old-man,memorabilia",Comedy,NA,USA,English,NA,11832(USA),21291,NA,Color,1.85:1
Witch Hunt (2008)            ,7.6 based on 813 user ratings,2008-11-02,NA,NA,NA,9 user,6 critic,NA,"prison,civil-rights,child-molestation,false-accusation,estrangement","Documentary,Crime",NA,USA,English,NA,NA,NA,91,Color,1.85:1
Wild Combination: A Portrait of Arthur Russell (2008)            ,7.6 based on 340 user ratings,2008-09-26,Matt Wolf,"Bob Blank,Ernie Brooks,Allen Ginsberg",NA,1 user,17 critic,NA,"parent,allen-ginsberg,band,cellist,vocalist","Documentary,Romance",NA,USA,English,NA,NA,NA,71,Color,NA
The Deaths of Ian Stone (2007)            ,"5.6 based on 11,300 user ratings",2008-01-04,Dario Piana,"Mike Vogel,Jaime Murray,Christina Cole",NA,83 user,63 critic,NA,"dying-repeatedly,chase,bare-chested-male,bare-chested-male-bondage,death-in-title","Horror,Thriller","Rated R for violence, some drug content and brief language","UK,USA",English,NA,NA,NA,87,Color,2.35:1
Pistol Whipped (2008)            ,"5.4 based on 3,826 user ratings",2008-03-04,Roel Reiné,"Steven Seagal,Paul Calderon,Renée Elise Goldsberry",NA,46 user,23 critic,NA,"old-man,money,debt,gambling,police","Action,Crime,Drama,Thriller","Rated R for strong violence, language and some sexual content",USA,English,10000000,NA,NA,100,Color,1.85:1
13 Hours in a Warehouse (2008)            ,3.9 based on 737 user ratings,2008-10-28,NA,NA,NA,21 user,10 critic,NA,"digit-in-title,snuff-film,ghost,number-in-title","Horror,Thriller","Rated R for violence including some torture, language and brief sexuality",USA,English,NA,NA,NA,92,Color,1.78:1
Christina Aguilera: Back to Basics - Live and Down Under (2008)            ,8.2 based on 118 user ratings,2008-02-05,NA,NA,NA,1 user,1 critic,NA,"retro,jazz-band,circus,concert-film,live-performance","Documentary,Music",NA,"Germany,UK",English,£1000000,NA,NA,NA,Color,NA
Toxic (2008)            ,4.0 based on 806 user ratings,2008-07-08,NA,NA,NA,5 user,10 critic,NA,"stripper,prostitute,murder,hitman,one-word-title","Drama,Thriller","Rated R for pervasive language, some violence, sexual content/nudity, and brief drug use",USA,English,3800000,NA,NA,88,Color,1.85:1
The Namesake (2006)            ,"7.6 based on 16,503 user ratings",2007-04-06,Mira Nair,"Kal Penn,Irrfan Khan,Tabu",82,117 user,167 critic,3,"india,train,bengali,reference-to-gogol,train-crash",Drama,"Rated PG-13 for sexuality/nudity, a scene of drug use, some disturbing images and brief language","USA,India","English,Hindi,Bengali,French",NA,248552(USA),13569248,122,Color,1.85:1
Interview (2007)            ,"6.9 based on 12,181 user ratings",2007-05-10,Steve Buscemi,"Sienna Miller,Steve Buscemi,Michael Buscemi",64,62 user,117 critic,NA,"interview,wound,secret,restaurant,reporter",Drama,"Rated R for language including sexual references, and some drug use","USA,Canada,Netherlands",English,NA,41016(USA),416417,84,Color,1.85:1
The Fifth Commandment (2008)            ,"4.6 based on 1,037 user ratings",2008-08-22,Jesse V. Johnson,"Rick Yune,Roger Yuan,Dania Ramirez",NA,13 user,15 critic,NA,"assassin,killed-in-police-car,police-officer-killed-by-silenced-gun,martial-arts,street-shootout","Action,Comedy,Crime,Drama,Thriller",Rated R for strong violence and brief language,USA,English,NA,NA,NA,90,NA,1.85:1
Pretty Bird (2008)            ,5.0 based on 865 user ratings,2008-01-20,Paul Schneider,"Billy Crudup,Paul Giamatti,David Hornsby",NA,10 user,12 critic,NA,"murder,inventions,science-laboratory,annoying-person",Comedy,Rated R for language and a scene of sexuality,USA,English,NA,NA,NA,120,Color,NA
Lower Learning (2008)            ,"3.9 based on 2,190 user ratings",2013-07-06,NA,NA,NA,21 user,9 critic,NA,"school,principal,teacher,vice-principal,inspector",Comedy,"Rated R for crude and sexual humor, language and some drug content",USA,English,2000000,2550(USA),2550,97,Color,2.35:1
The New Year Parade (2008)            ,6.6 based on 106 user ratings,2008-03-09,Tom Quinn,"Paul Blackway,Andrew Conway,Anthony DiFulvio",NA,3 user,15 critic,NA,NA,Drama,NA,USA,English,NA,NA,NA,85,Color,NA
House of Usher (2008)            ,3.0 based on 409 user ratings,2008-05-09,David DeCoteau,"Frank Mentier,Michael Cardelle,Jaimyse Haft",NA,7 user,7 critic,NA,"house,man-in-underwear,man-wearing-a-towel,nudity,estate","Horror,Thriller",Rated R for sexual content,USA,English,1000000,891(USA),1529,84,Color,1.78:1
Heatstroke (2008)            ,2.9 based on 643 user ratings,2008-05-31,NA,NA,NA,18 user,4 critic,NA,"global-warming,dinosaur,alien,ex-model,violence","Action,Horror,Sci-Fi",NA,USA,English,2500000,NA,NA,83,Color,NA
A Good Day to Be Black & Sexy (2008)            ,5.1 based on 390 user ratings,2008-01-19,Dennis Dortch,"Kathryn Taylor,Brandon Valley Jones,Chonte Harris",NA,5 user,4 critic,NA,"sexuality,jealousy,vignette,adultery,shaky-cam","Drama,Romance","Rated R for sexual content including dialogue, and for language",USA,English,NA,6141(USA),6141,NA,Color,NA
Laundromat (2008)            ,6.9 based on 49 user ratings,2008-04-13,Edward Gunawan,"Keo Woolford,Prince Gomolvilas,Jack Ong",NA,NA,NA,NA,"laundromat,gay,loneliness,old-man,obituary","Short,Comedy,Romance",NA,USA,English,5000,NA,NA,NA,Color,1.33:1
The Foot Fist Way (2006)            ,"6.4 based on 9,270 user ratings",2008-09-26,Jody Hill,"Danny McBride,Ben Best,Mary Jane Bostic",63,32 user,71 critic,4,"small-town,party,martial-arts,slapstick,satire",Comedy,Rated R for strong language and some sexual content,USA,English,NA,36391(USA),233637,NA,Color,1.85:1
Fly Me to the Moon 3D (2008)            ,"4.6 based on 3,560 user ratings",2008-08-29,Ben Stassen,"Trevor Gagnon,Philip Bolden,David Gore",36,31 user,72 critic,NA,"moon,fly,outer-space,space-flight,3-dimensional","Animation,Adventure,Family",NA,"Belgium,USA",English,25000000,1900523(USA),14532946,84,Color,1.44:1
The Art of War II: Betrayal (2008)            ,"4.3 based on 3,020 user ratings",2008-08-12,Josef Rusnak,"Wesley Snipes,Lochlyn Munro,Athena Karkanis",NA,27 user,15 critic,NA,"murder,corruption,betrayal,martial-arts-training,disarming-someone","Action,Thriller","Rated R for violence, brief language and sexual images",Canada,English,NA,NA,NA,NA,NA,2.35:1
One-Eyed Monster (2008)            ,"4.2 based on 2,023 user ratings",2008-11-11,NA,NA,NA,30 user,34 critic,NA,"alien,large-penis,genital-monster,punctuation-in-title,hyphen-in-title","Comedy,Horror,Sci-Fi","Rated R for strong sexual content throughout including crude dialogue, and for nudity, language and some gore",USA,English,NA,NA,NA,84,Color,1.78:1
Smother (2007)            ,"4.7 based on 2,342 user ratings",2008-04-30,Vince Di Meglio,"Dax Shepard,Liv Tyler,Diane Keaton",36,12 user,19 critic,NA,"woman-with-glasses,sex-scene,sex-comedy,slapstick-comedy,physical-comedy","Comedy,Drama","Rated PG-13 for crude and sexual content, some drug material and language",USA,English,8000000,NA,NA,NA,Color,1.85:1
The Golden Boys (2008)            ,6.1 based on 436 user ratings,2008-11-16,Daniel Adams,"David Carradine,Rip Torn,Bruce Dern",NA,6 user,15 critic,NA,based-on-novel,"Comedy,Romance",Rated PG for mild language and smoking,USA,English,8000000,18366(USA),184149,NA,Color,1.78:1
Jack Brooks: Monster Slayer (2007)            ,"6.0 based on 5,180 user ratings",2008-11-19,Jon Knautz,"Robert Englund,Trevor Matthews,Daniel Kash",46,46 user,95 critic,NA,"demon,vomiting,cult-film,monster-slayer,uncle","Action,Comedy,Horror","Rated R for horror violence and gore, and for language",Canada,English,CAD 2500000,NA,NA,85,Color,1.85:1
Martian Child (2007)            ,"6.8 based on 17,420 user ratings",2007-11-02,Menno Meyjes,"John Cusack,Amanda Peet,Bobby Coleman",48,71 user,118 critic,NA,"boy,flashlight,sunlight,best-friend,belt","Comedy,Drama,Family",Rated PG for thematic elements and mild language,USA,English,27000000,1843767(USA),7486906,106,Color,1.85:1
Belly 2: Millionaire Boyz Club (2008)            ,3.6 based on 441 user ratings,2008-08-12,NA,NA,NA,9 user,NA,NA,NA,Drama,"Rated R for violence, pervasive language, drug content and sexuality",USA,English,NA,NA,NA,NA,Color,NA
Heavy Petting (2007)            ,4.5 based on 946 user ratings,2008-07-15,NA,NA,NA,4 user,7 critic,NA,"dog,nipples-visible-through-clothing,voyeurism,voyeur,sexual-attraction",Comedy,Rated R for some language,USA,English,2800000,NA,NA,94,Color,NA
Loaded (2008)            ,"4.7 based on 2,619 user ratings",2008-03-25,Alan Pao,"Jesse Metcalfe,Corey Large,Monica Keena",NA,20 user,5 critic,NA,"drugs,strip-club,drug-dealer,sex-scene,female-frontal-nudity","Action,Crime,Drama,Thriller","Rated R for pervasive drug use and language, violence and some sexuality",USA,English,15000000,NA,NA,NA,Color,2.35:1
The Hammer (2007)            ,"7.3 based on 5,483 user ratings",2007-04-26,Charles Herman-Wurmfeld,"Adam Carolla,Oswaldo Castillo,Heather Juergensen",57,23 user,73 critic,NA,"boxing,olympics,gym,coach,birthday","Comedy,Romance,Sport",Rated R for brief language,USA,English,850000,97137(USA),442638,NA,Color,NA
Love and Mary (2007)            ,5.8 based on 416 user ratings,2007-03-11,Elizabeth Harrison,"Gabriel Mann,Lauren German,Whitney Able",NA,2 user,2 critic,NA,"bakery,allergy,family-relationships,twin,school","Comedy,Romance",Rated PG-13 for sexual content,USA,English,500000,NA,NA,104,Color,2.35:1
Army of the Dead (2008)            ,2.7 based on 720 user ratings,2008-01-15,Joseph Conti,"Ross Kelly,Stefani Marchesi,Miguel Martinez",NA,29 user,21 critic,NA,NA,Action,Rated R for violence and brief strong language,USA,English,50000,NA,NA,90,Color,NA
Smiley Face (2007)            ,"5.8 based on 13,863 user ratings",2008-01-16,Gregg Araki,"Anna Faris,John Krasinski,Adam Brody",71,105 user,59 critic,NA,"pot,roommate,man-with-glasses,cake,shower",Comedy,"Rated R for drug content, language and some sexual material","USA,Germany",English,NA,5993(USA),8768,85,Color,NA
